word,score
liberal,0.0003411329967255091
department,0.00034056839432136275
collect,0.0003399265708981073
psg,0.0003391014527057965
tensions,0.00033874574000687175
sensitive,0.00033786960414373154
drop,0.0003378283563495294
attempt,0.00033710583866137665
confessed,0.00033693602610471504
separate,0.000336788688785508
humans,0.00033669956017889105
replacement,0.00033662924749968456
adviser,0.0003357369759641362
backlash,0.00033552688942701267
pose,0.00033548398486287916
contain,0.0003353964677719907
drawing,0.00033504336452144464
captures,0.00033460281699574296
contrast,0.0003343141139762174
open,0.0003340702991821852
permitted,0.00033378292567374997
committing,0.0003336470300023415
zimmerman,0.00033342125838382316
strong,0.00033325473308102455
personal,0.000333250849589548
additional,0.0003330998312516848
carrying,0.00033256127979760716
rally,0.0003324900301088006
confident,0.0003321821893893431
projects,0.0003318343475296097
french,0.00033170317040393037
90,0.0003316561274992742
tour,0.00033146826490430673
prepare,0.00033144141645415466
christian,0.0003313726953983756
camp,0.0003311203213532829
track,0.0003303466072537135
disaster,0.0003299127622466376
maintain,0.0003293354085482132
intentionally,0.0003292960957867096
xi,0.00032861323432070385
surprising,0.00032833536465677615
fail,0.00032783244718385203
china,0.00032703323960602037
measuring,0.00032664727181287435
arizona,0.00032548437377979706
